"","site","date","MeanT_Ambient","MeanT_Tire","MinT_Ambient","MinT_Tire","MeanD","MinD","snow_depth","snow_FAC","snow_FAC10","Location"
"2163",7,2019-04-10,8.5625,9.625,4.5,7,1.0625,2.5,0,"none","none","Kankakee"
"2164",7,2019-04-11,13.875,12.4375,6,6.5,-1.4375,0.5,0,"none","none","Kankakee"
"2165",7,2019-04-12,11.0625,12.8125,6.5,7.5,1.75,1,0,"none","none","Kankakee"
"2166",7,2019-04-13,10.625,9.9375,1,3,-0.6875,2,0,"none","none","Kankakee"
"2167",7,2019-04-14,3.8125,5.5,1.5,3,1.6875,1.5,0,"none","none","Kankakee"
"2168",7,2019-04-15,11.25,10.625,1,2,-0.625,1,49,"lesser",">100","Kankakee"
"2169",7,2019-04-16,21.625,21,20.5,20,-0.625,-0.5,0,"none","none","Kankakee"
"2170",7,2019-04-17,20.5,19.8125,20.5,19.5,-0.6875,-1,0,"none","none","Kankakee"
"2171",7,2019-04-18,20.75,20,20.5,19.5,-0.75,-1,0,"none","none","Kankakee"
"2172",7,2019-04-19,21,20.375,20.5,20,-0.625,-0.5,0,"none","none","Kankakee"
"2173",7,2019-04-20,20.0625,19.5625,19.5,19,-0.5,-0.5,0,"none","none","Kankakee"
"2174",7,2019-04-21,19.5625,18.875,19.5,18.5,-0.6875,-1,0,"none","none","Kankakee"
"2175",7,2019-04-22,19.8125,19.1875,19,18.5,-0.625,-0.5,0,"none","none","Kankakee"
"2176",7,2019-04-23,20.1875,19.4375,19.5,19,-0.75,-0.5,0,"none","none","Kankakee"
"2177",7,2019-04-24,21.0625,20.625,19.5,19,-0.4375,-0.5,0,"none","none","Kankakee"
"2178",7,2019-04-25,22.3125,21.6875,21,20.5,-0.625,-0.5,0,"none","none","Kankakee"
"2179",7,2019-04-26,22.375,22,21,20.5,-0.375,-0.5,0,"none","none","Kankakee"
"2180",7,2019-04-27,22.4375,21.9375,22,21.5,-0.5,-0.5,0,"none","none","Kankakee"
"2181",7,2019-04-28,22.375,21.875,22,21.5,-0.5,-0.5,0,"none","none","Kankakee"
"2182",7,2019-04-29,23,22.375,22,21.5,-0.625,-0.5,0,"none","none","Kankakee"
"2183",7,2019-04-30,23.1,22.6,22,21.5,-0.5,-0.5,0,"none","none","Kankakee"
"2184",8,2018-11-14,2.3125,10.375,-8,-2,8.0625,6,0,"none","none","Kankakee"
"2185",8,2018-11-15,-0.8125,-0.875,-2.5,-2,-0.0625,0.5,0,"none","none","Kankakee"
"2186",8,2018-11-16,0.5,0.6875,-3.5,-2.5,0.1875,1,70,"lesser",">100","Kankakee"
"2187",8,2018-11-17,1.75,1.8125,0.5,1,0.0625,0.5,7,"lesser",">100","Kankakee"
"2188",8,2018-11-18,1.0625,1.0625,0,-0.5,0,-0.5,10,"lesser",">100","Kankakee"
"2189",8,2018-11-19,-0.875,-0.3125,-2,-1.5,0.5625,0.5,13,"lesser",">100","Kankakee"
"2190",8,2018-11-20,0.25,-0.125,-1,-1,-0.375,0,0,"none","none","Kankakee"
"2191",8,2018-11-21,-0.125,-0.0625,-2.5,-1.5,0.0625,1,0,"none","none","Kankakee"
"2192",8,2018-11-22,1.375,1.1875,-2,-1.5,-0.1875,0.5,0,"none","none","Kankakee"
"2193",8,2018-11-23,4.4375,4.5,1,1,0.0625,0,0,"none","none","Kankakee"
"2194",8,2018-11-24,7.4375,6.625,6,4.5,-0.8125,-1.5,0,"none","none","Kankakee"
"2195",8,2018-11-25,4.5,4.4375,3,3.5,-0.0625,0.5,0,"none","none","Kankakee"
"2196",8,2018-11-26,-0.125,-0.5625,-3,-2.5,-0.4375,0.5,0,"none","none","Kankakee"
"2197",8,2018-11-27,-3.9375,-4.1875,-7,-6,-0.25,1,16,"lesser",">100","Kankakee"
"2198",8,2018-11-28,-4.3125,-3.3125,-7.5,-6.5,1,1,14,"lesser",">100","Kankakee"
"2199",8,2018-11-29,1.125,0.625,-1.5,-1.5,-0.5,0,0,"none","none","Kankakee"
"2200",8,2018-11-30,2.5,1.75,-0.5,0,-0.75,0.5,0,"none","none","Kankakee"
"2201",8,2018-12-01,3.9375,4.25,1.5,1,0.3125,-0.5,0,"none","none","Kankakee"
"2202",8,2018-12-02,6.625,5.5,4,3,-1.125,-1,0,"none","none","Kankakee"
"2203",8,2018-12-03,2.0625,1.4375,1,-0.5,-0.625,-1.5,0,"none","none","Kankakee"
"2204",8,2018-12-04,-0.625,-0.5625,-1,-1,0.0625,0,4,"lesser",">100","Kankakee"
"2205",8,2018-12-05,-1.4375,-1.5625,-3,-2.5,-0.125,0.5,5,"lesser",">100","Kankakee"
"2206",8,2018-12-06,0.625,-0.875,-3,-3,-1.5,0,4,"lesser",">100","Kankakee"
"2207",8,2018-12-07,-3.75,-3.875,-8.5,-6,-0.125,2.5,3,"lesser",">100","Kankakee"
"2208",8,2018-12-08,-5.375,-4.1875,-8.5,-6,1.1875,2.5,1,"lesser",">100","Kankakee"
"2209",8,2018-12-09,-2.8125,-3.875,-8.5,-8,-1.0625,0.5,1,"lesser",">100","Kankakee"
"2210",8,2018-12-10,-6.3125,-5.6875,-9.5,-8.5,0.625,1,0,"none","none","Kankakee"
"2211",8,2018-12-11,-1.125,-1.5,-6,-5.5,-0.375,0.5,0,"none","none","Kankakee"
"2212",8,2018-12-12,3.75,2.1875,-0.5,0,-1.5625,0.5,0,"none","none","Kankakee"
"2213",8,2018-12-13,0.75,0.875,-3.5,-2.5,0.125,1,0,"none","none","Kankakee"
"2214",8,2018-12-14,4.1875,3.6875,3.5,3,-0.5,-0.5,0,"none","none","Kankakee"
"2215",8,2018-12-15,5.125,3,1.5,1,-2.125,-0.5,0,"none","none","Kankakee"
"2216",8,2018-12-16,3.25,2.1875,-2,-1,-1.0625,1,0,"none","none","Kankakee"
"2217",8,2018-12-17,2.9375,1.5625,-0.5,-0.5,-1.375,0,0,"none","none","Kankakee"
"2218",8,2018-12-18,1.25,1,-3.5,-2,-0.25,1.5,0,"none","none","Kankakee"
"2219",8,2018-12-19,3.9375,3.8125,-0.5,-0.5,-0.125,0,0,"none","none","Kankakee"
"2220",8,2018-12-20,7,6.9375,5,5,-0.0625,0,0,"none","none","Kankakee"
"2221",8,2018-12-21,2.75,1.9375,0.5,0,-0.8125,-0.5,0,"none","none","Kankakee"
"2222",8,2018-12-22,0.5625,0.6875,-1,-1,0.125,0,0,"none","none","Kankakee"
"2223",8,2018-12-23,2.5,1.4375,0,0,-1.0625,0,0,"none","none","Kankakee"
"2224",8,2018-12-24,-0.1875,-0.625,-4,-3,-0.4375,1,0,"none","none","Kankakee"
"2225",8,2018-12-25,3.4375,2.4375,-1,-0.5,-1,0.5,0,"none","none","Kankakee"
"2226",8,2018-12-26,2.0625,2.4375,-3,-2,0.375,1,0,"none","none","Kankakee"
"2227",8,2018-12-27,5.875,6.125,4,3.5,0.25,-0.5,0,"none","none","Kankakee"
"2228",8,2018-12-28,4.1875,3,-1,-1.5,-1.1875,-0.5,0,"none","none","Kankakee"
"2229",8,2018-12-29,-2.375,-2.0625,-3,-2.5,0.3125,0.5,0,"none","none","Kankakee"
"2230",8,2018-12-30,-1.625,-1.9375,-7,-5.5,-0.3125,1.5,0,"none","none","Kankakee"
"2231",8,2018-12-31,2.0625,2.1875,-0.5,0.5,0.125,1,0,"none","none","Kankakee"
"2232",8,2019-01-01,0.9375,0.6875,-0.5,-0.5,-0.25,0,0,"none","none","Kankakee"
"2233",8,2019-01-02,-0.875,-0.8125,-1.5,-1.5,0.0625,0,0,"none","none","Kankakee"
"2234",8,2019-01-03,-0.125,-0.5625,-4,-3.5,-0.4375,0.5,0,"none","none","Kankakee"
"2235",8,2019-01-04,3.125,2.0625,-1.5,-1,-1.0625,0.5,0,"none","none","Kankakee"
"2236",8,2019-01-05,4.3125,4.0625,-1,-0.5,-0.25,0.5,0,"none","none","Kankakee"
"2237",8,2019-01-06,3.5625,3.3125,-0.5,0,-0.25,0.5,0,"none","none","Kankakee"
"2238",8,2019-01-07,7.9375,7.9375,5,4.5,0,-0.5,0,"none","none","Kankakee"
"2239",8,2019-01-08,6.375,5.3125,2.5,2.5,-1.0625,0,0,"none","none","Kankakee"
"2240",8,2019-01-09,-4.5,-4.125,-6.5,-5.5,0.375,1,0,"none","none","Kankakee"
"2241",8,2019-01-10,-5.8125,-4.5,-9,-7,1.3125,2,0,"none","none","Kankakee"
"2242",8,2019-01-11,-4,-2.875,-7.5,-6,1.125,1.5,0,"none","none","Kankakee"
"2243",8,2019-01-12,-1.3125,-1.5625,-2,-2.5,-0.25,-0.5,0,"none","none","Kankakee"
"2244",8,2019-01-13,-1.5625,-2.125,-4,-4.5,-0.5625,-0.5,97,"lesser",">100","Kankakee"
"2245",8,2019-01-14,-8.125,-7,-14,-11.5,1.125,2.5,85,"lesser",">100","Kankakee"
"2246",8,2019-01-15,-3.1875,-2.625,-4.5,-3.5,0.5625,1,116,"lesser",">200","Kankakee"
"2247",8,2019-01-16,0.4375,-0.0625,-1.5,-1,-0.5,0.5,109,"lesser",">200","Kankakee"
"2248",8,2019-01-17,-0.6875,-0.8125,-2.5,-2.5,-0.125,0,63,"lesser",">100","Kankakee"
"2249",8,2019-01-18,0,-0.3125,-1,-1,-0.3125,0,75,"lesser",">100","Kankakee"
"2250",8,2019-01-19,-2.0625,-2.5,-3,-3.5,-0.4375,-0.5,84,"lesser",">100","Kankakee"
"2251",8,2019-01-20,-7.4375,-8.3125,-11.5,-11,-0.875,0.5,129,"lesser",">200","Kankakee"
"2252",8,2019-01-21,-11.3125,-10.8125,-14,-12,0.5,2,123,"lesser",">200","Kankakee"
"2253",8,2019-01-22,-5.5,-4.3125,-11,-10,1.1875,1,93,"lesser",">100","Kankakee"
"2254",8,2019-01-23,-0.4375,-1,-5.5,-5,-0.5625,0.5,70,"lesser",">100","Kankakee"
"2255",8,2019-01-24,-7.625,-7.4375,-10.5,-11.5,0.1875,-1,46,"lesser",">100","Kankakee"
"2256",8,2019-01-25,-14.625,-13.625,-18.5,-16.5,1,2,46,"lesser",">100","Kankakee"
"2257",8,2019-01-26,-13.4375,-12.0625,-20,-17,1.375,3,58,"lesser",">100","Kankakee"
"2258",8,2019-01-27,-12.5625,-12.25,-18,-15.5,0.3125,2.5,72,"lesser",">100","Kankakee"
"2259",8,2019-01-28,-5.6875,-5.25,-12.5,-10.5,0.4375,2,71,"lesser",">100","Kankakee"
"2260",8,2019-01-29,-13.625,-13.25,-17.5,-17.5,0.375,0,151,"lesser",">200","Kankakee"
"2261",8,2019-01-30,-23.3125,-22.125,-28,-25.5,1.1875,2.5,147,"lesser",">200","Kankakee"
"2262",8,2019-01-31,-22.0625,-19.125,-28,-23.5,2.9375,4.5,124,"lesser",">200","Kankakee"
"2263",8,2019-02-01,-11.1875,-10.125,-17,-14.5,1.0625,2.5,142,"lesser",">200","Kankakee"
"2264",8,2019-02-02,-3.875,-2.75,-12.5,-10,1.125,2.5,138,"lesser",">200","Kankakee"
"2265",8,2019-02-03,4.75,4.125,2.5,2.5,-0.625,0,106,"lesser",">200","Kankakee"
"2266",8,2019-02-04,6.8125,5.3125,2.5,0.5,-1.5,-2,0,"none","none","Kankakee"
"2267",8,2019-02-05,-0.125,-0.3125,-3,-2,-0.1875,1,0,"none","none","Kankakee"
"2268",8,2019-02-06,1.6875,1.4375,1,0.5,-0.25,-0.5,0,"none","none","Kankakee"
"2269",8,2019-02-07,2,1.25,-2.5,-6,-0.75,-3.5,0,"none","none","Kankakee"
"2270",8,2019-02-08,-9.75,-9.625,-13,-11,0.125,2,0,"none","none","Kankakee"
"2271",8,2019-02-09,-7.8125,-7.75,-14,-12.5,0.0625,1.5,0,"none","none","Kankakee"
"2272",8,2019-02-10,-3.5,-3.125,-5.5,-5,0.375,0.5,0,"none","none","Kankakee"
"2273",8,2019-02-11,-1.0625,-0.9375,-2,-2,0.125,0,25,"lesser",">100","Kankakee"
"2274",8,2019-02-12,-0.4375,-0.75,-3,-3.5,-0.3125,-0.5,30,"lesser",">100","Kankakee"
"2275",8,2019-02-13,-4.875,-5.5625,-10,-9.5,-0.6875,0.5,14,"lesser",">100","Kankakee"
"2276",8,2019-02-14,3.5625,2.5625,-2,-1.5,-1,0.5,12,"lesser",">100","Kankakee"
"2277",8,2019-02-15,-4.5,-4.875,-10,-7.5,-0.375,2.5,0,"none","none","Kankakee"
"2278",8,2019-02-16,-4.75,-3.9375,-8.5,-7.5,0.8125,1,0,"none","none","Kankakee"
"2279",8,2019-02-17,-2.9375,-2.875,-4,-4,0.0625,0,0,"none","none","Kankakee"
"2280",8,2019-02-18,-1.5,-1.9375,-4,-3.5,-0.4375,0.5,15,"lesser",">100","Kankakee"
"2281",8,2019-02-19,-2.5,-2.375,-8,-7,0.125,1,19,"lesser",">100","Kankakee"
"2282",8,2019-02-20,0.375,0.0625,-1.5,-1.5,-0.3125,0,2,"lesser",">100","Kankakee"
"2283",8,2019-02-21,0.6875,0.1875,-1.5,-1.5,-0.5,0,32,"lesser",">100","Kankakee"
"2284",8,2019-02-22,1.6875,0.8125,-4,-3,-0.875,1,0,"none","none","Kankakee"
"2285",8,2019-02-23,2.5625,2.4375,1.5,1,-0.125,-0.5,0,"none","none","Kankakee"
"2286",8,2019-02-24,2.0625,0.125,-4.5,-5.5,-1.9375,-1,0,"none","none","Kankakee"
"2287",8,2019-02-25,-6.3125,-5.125,-11.5,-10,1.1875,1.5,0,"none","none","Kankakee"
"2288",8,2019-02-26,-3.375,-3.1875,-5.5,-5,0.1875,0.5,0,"none","none","Kankakee"
"2289",8,2019-02-27,-1.75,-1.875,-3.5,-4.5,-0.125,-1,0,"none","none","Kankakee"
"2290",8,2019-02-28,-4.3125,-3.875,-8.5,-8,0.4375,0.5,0,"none","none","Kankakee"
"2291",8,2019-03-01,-1.1875,-1,-5,-5,0.1875,0,0,"none","none","Kankakee"
"2292",8,2019-03-02,0,-0.0625,-1,-2,-0.0625,-1,0,"none","none","Kankakee"
"2293",8,2019-03-03,-2.5,-4,-7.5,-9.5,-1.5,-2,0,"none","none","Kankakee"
"2294",8,2019-03-04,-12.125,-11.5,-18,-16.5,0.625,1.5,11,"lesser",">100","Kankakee"
"2295",8,2019-03-05,-9.125,-8.375,-12.5,-12,0.75,0.5,7,"lesser",">100","Kankakee"
"2296",8,2019-03-06,-5.875,-4.9375,-12.5,-11,0.9375,1.5,0,"none","none","Kankakee"
"2297",8,2019-03-07,-3.3125,-3.1875,-8,-7,0.125,1,0,"none","none","Kankakee"
"2298",8,2019-03-08,0.375,0.25,-3.5,-3.5,-0.125,0,0,"none","none","Kankakee"
"2299",8,2019-03-09,1,1.375,-1.5,-1.5,0.375,0,0,"none","none","Kankakee"
"2300",8,2019-03-10,3.125,1.85714285714286,1.5,1,-1.26785714285714,-0.5,0,"none","none","Kankakee"
"2301",8,2019-03-11,2.6875,1.625,-1.5,-1,-1.0625,0.5,0,"none","none","Kankakee"
"2302",8,2019-03-12,2.5625,2.0625,-3.5,-2.5,-0.5,1,0,"none","none","Kankakee"
"2303",8,2019-03-13,7.5625,6.75,3.5,3.5,-0.8125,0,0,"none","none","Kankakee"
"2304",8,2019-03-14,12.4375,11.5625,8,7.5,-0.875,-0.5,0,"none","none","Kankakee"
"2305",8,2019-03-15,3.125,3.0625,1.5,1.5,-0.0625,0,0,"none","none","Kankakee"
"2306",8,2019-03-16,3.6875,2.5,-2,-1.5,-1.1875,0.5,1,"lesser",">100","Kankakee"
"2307",8,2019-03-17,3.6875,1.875,-1.5,-1,-1.8125,0.5,0,"none","none","Kankakee"
"2308",8,2019-03-18,2.6875,2.25,-2.5,-2,-0.4375,0.5,5,"lesser",">100","Kankakee"
"2309",8,2019-03-19,4.3125,3.8125,-2.5,-2,-0.5,0.5,0,"none","none","Kankakee"
"2310",8,2019-03-20,5,4.75,3.5,3,-0.25,-0.5,0,"none","none","Kankakee"
"2311",8,2019-03-21,4.75,4.5,3,2.5,-0.25,-0.5,0,"none","none","Kankakee"
"2312",8,2019-03-22,6.125,4.5625,1,1,-1.5625,0,0,"none","none","Kankakee"
"2313",8,2019-03-23,5.375,4.3125,-3,-2,-1.0625,1,0,"none","none","Kankakee"
"2314",8,2019-03-24,6.8125,6.25,4.5,4.5,-0.5625,0,0,"none","none","Kankakee"
"2315",8,2019-03-25,6.25,4.625,2,1.5,-1.625,-0.5,0,"none","none","Kankakee"
"2316",8,2019-03-26,5.5,4.0625,-1.5,-1.5,-1.4375,0,0,"none","none","Kankakee"
"2317",8,2019-03-27,6.4375,5.8125,-1.5,-1.5,-0.625,0,0,"none","none","Kankakee"
"2318",8,2019-03-28,12.1875,11.5625,6.5,6,-0.625,-0.5,0,"none","none","Kankakee"
"2319",8,2019-03-29,10.3125,10.1875,6.5,7,-0.125,0.5,0,"none","none","Kankakee"
"2320",8,2019-03-30,4.6875,4.8125,2.5,2.5,0.125,0,0,"none","none","Kankakee"
"2321",8,2019-03-31,2.75,1.1875,-3.5,-3.5,-1.5625,0,1,"lesser",">100","Kankakee"
"2322",8,2019-04-01,3.3125,2.9375,-3,-2.5,-0.375,0.5,0,"none","none","Kankakee"
"2323",8,2019-04-02,7.25,7,3,3,-0.25,0,0,"none","none","Kankakee"
"2324",8,2019-04-03,9.25,8.3125,1,1,-0.9375,0,0,"none","none","Kankakee"
"2325",8,2019-04-04,8.3125,7.9375,6.5,6,-0.375,-0.5,0,"none","none","Kankakee"
"2326",8,2019-04-05,8.5,7.5625,4.5,4,-0.9375,-0.5,0,"none","none","Kankakee"
"2327",8,2019-04-06,13.875,13.0625,6.5,6.5,-0.8125,0,0,"none","none","Kankakee"
"2328",8,2019-04-07,15.6875,14.875,11.5,10.5,-0.8125,-1,0,"none","none","Kankakee"
"2329",8,2019-04-08,17.9375,17.625,11.5,11.5,-0.3125,0,0,"none","none","Kankakee"
"2330",8,2019-04-09,17.0625,16.1875,10.5,9,-0.875,-1.5,0,"none","none","Kankakee"
"2331",8,2019-04-10,7.3125,6.8125,3.5,3.5,-0.5,0,0,"none","none","Kankakee"
"2332",8,2019-04-11,12.125,11.0625,5.5,5,-1.0625,-0.5,0,"none","none","Kankakee"
"2333",8,2019-04-12,11.3125,11.1875,6,6,-0.125,0,0,"none","none","Kankakee"
"2334",8,2019-04-13,7.625,7.8125,1.5,2,0.1875,0.5,0,"none","none","Kankakee"
"2335",8,2019-04-14,3.3125,3.25,1.5,1,-0.0625,-0.5,0,"none","none","Kankakee"
"2336",8,2019-04-15,9.4375,8.3125,0.5,0,-1.125,-0.5,35,"lesser",">100","Kankakee"
"2337",8,2019-04-16,21.25,21.375,20.5,21,0.125,0.5,0,"none","none","Kankakee"
"2338",8,2019-04-17,20.3125,20.5,20,20.5,0.1875,0.5,0,"none","none","Kankakee"
"2339",8,2019-04-18,20.4375,20.6875,20,20.5,0.25,0.5,0,"none","none","Kankakee"
"2340",8,2019-04-19,20.625,20.8125,20,20,0.1875,0,0,"none","none","Kankakee"
"2341",8,2019-04-20,19.625,19.6875,19,19,0.0625,0,0,"none","none","Kankakee"
"2342",8,2019-04-21,19,19,19,19,0,0,0,"none","none","Kankakee"
"2343",8,2019-04-22,19.4375,19.4375,19,19,0,0,0,"none","none","Kankakee"
"2344",8,2019-04-23,19.6875,19.6875,19.5,19.5,0,0,0,"none","none","Kankakee"
"2345",8,2019-04-24,21,21.125,19,19,0.125,0,0,"none","none","Kankakee"
"2346",8,2019-04-25,21.875,21.9375,20.5,20.5,0.0625,0,0,"none","none","Kankakee"
"2347",8,2019-04-26,22.125,22,20.5,20.5,-0.125,0,0,"none","none","Kankakee"
"2348",8,2019-04-27,21.9375,21.875,21.5,21.5,-0.0625,0,0,"none","none","Kankakee"
"2349",8,2019-04-28,21.9375,21.9375,21.5,21.5,0,0,0,"none","none","Kankakee"
"2350",8,2019-04-29,22.4285714285714,22.4285714285714,21.5,21.5,0,0,0,"none","none","Kankakee"
"2351",9,2018-11-14,1.8125,10.4375,-7,-3.5,8.625,3.5,2,"lesser",">100","Kankakee"
"2352",9,2018-11-15,-0.75,-0.5,-3,-2.5,0.25,0.5,2,"lesser",">100","Kankakee"
"2353",9,2018-11-16,1.8125,1.75,-4,-3.5,-0.0625,0.5,74,"lesser",">100","Kankakee"
"2354",9,2018-11-17,1.625,2.0625,0.5,0.5,0.4375,0,7,"lesser",">100","Kankakee"
"2355",9,2018-11-18,0.8125,0.875,-1.5,-3,0.0625,-1.5,12,"lesser",">100","Kankakee"
"2356",9,2018-11-19,-0.375,0.6875,-4,-3,1.0625,1,18,"lesser",">100","Kankakee"
"2357",9,2018-11-20,0.5,0.375,-3,-2.5,-0.125,0.5,6,"lesser",">100","Kankakee"
"2358",9,2018-11-21,-0.5625,-0.125,-4,-3.5,0.4375,0.5,5,"lesser",">100","Kankakee"
"2359",9,2018-11-22,1.1875,1.125,-3,-3,-0.0625,0,5,"lesser",">100","Kankakee"
"2360",9,2018-11-23,4.25,4.6875,0.5,0,0.4375,-0.5,0,"none","none","Kankakee"
"2361",9,2018-11-24,6.4375,6.375,3,2.5,-0.0625,-0.5,0,"none","none","Kankakee"
"2362",9,2018-11-25,4,4.4375,2,2.5,0.4375,0.5,0,"none","none","Kankakee"
"2363",9,2018-11-26,-1,-0.75,-3.5,-3,0.25,0.5,0,"none","none","Kankakee"
"2364",9,2018-11-27,-5,-3.8125,-8,-6,1.1875,2,17,"lesser",">100","Kankakee"
"2365",9,2018-11-28,-2.8125,-1.875,-8.5,-7,0.9375,1.5,16,"lesser",">100","Kankakee"
"2366",9,2018-11-29,1.5625,1.875,-2,-1.5,0.3125,0.5,0,"none","none","Kankakee"
"2367",9,2018-11-30,2.5625,2.625,-2,-1,0.0625,1,0,"none","none","Kankakee"
"2368",9,2018-12-01,3.875,4.6875,1,1,0.8125,0,0,"none","none","Kankakee"
"2369",9,2018-12-02,6.0625,5.8125,3,3,-0.25,0,0,"none","none","Kankakee"
"2370",9,2018-12-03,1.25,1.5625,0,-1,0.3125,-1,0,"none","none","Kankakee"
"2371",9,2018-12-04,-0.8125,-0.1875,-1.5,-1.5,0.625,0,5,"lesser",">100","Kankakee"
"2372",9,2018-12-05,-2.125,-1.5,-3.5,-2.5,0.625,1,7,"lesser",">100","Kankakee"
"2373",9,2018-12-06,-1.8125,-1.875,-6,-5.5,-0.0625,0.5,8,"lesser",">100","Kankakee"
"2374",9,2018-12-07,-5.375,-3.875,-11.5,-8.5,1.5,3,7,"lesser",">100","Kankakee"
"2375",9,2018-12-08,-6.75,-5,-11,-8.5,1.75,2.5,6,"lesser",">100","Kankakee"
"2376",9,2018-12-09,-4.75,-3.6875,-10.5,-9.5,1.0625,1,6,"lesser",">100","Kankakee"
"2377",9,2018-12-10,-6.25,-5.6875,-11,-9.5,0.5625,1.5,6,"lesser",">100","Kankakee"
"2378",9,2018-12-11,-1.1875,-1.125,-8,-7,0.0625,1,0,"none","none","Kankakee"
"2379",9,2018-12-12,3.5,2.75,-0.5,-1.5,-0.75,-1,0,"none","none","Kankakee"
"2380",9,2018-12-13,0.125,0.75,-4.5,-4,0.625,0.5,0,"none","none","Kankakee"
"2381",9,2018-12-14,4.125,3.5625,3,3,-0.5625,0,0,"none","none","Kankakee"
"2382",9,2018-12-15,4.1875,3.75,0.5,0.5,-0.4375,0,0,"none","none","Kankakee"
"2383",9,2018-12-16,2.9375,2.4375,-3,-2,-0.5,1,0,"none","none","Kankakee"
"2384",9,2018-12-17,2.0625,1.5,-2,-3,-0.5625,-1,0,"none","none","Kankakee"
"2385",9,2018-12-18,0.375,0.625,-5.5,-4.5,0.25,1,0,"none","none","Kankakee"
"2386",9,2018-12-19,3.8125,3.625,-2,-2.5,-0.1875,-0.5,0,"none","none","Kankakee"
"2387",9,2018-12-20,7,7,4.5,4.5,0,0,0,"none","none","Kankakee"
"2388",9,2018-12-21,1.8125,1.9375,0,0,0.125,0,0,"none","none","Kankakee"
"2389",9,2018-12-22,0.4375,0.9375,-1.5,-1,0.5,0.5,0,"none","none","Kankakee"
"2390",9,2018-12-23,1.8125,1.375,-1,-0.5,-0.4375,0.5,0,"none","none","Kankakee"
"2391",9,2018-12-24,0.125,0.125,-6.5,-4.5,0,2,0,"none","none","Kankakee"
"2392",9,2018-12-25,2.6875,2.5,-1.5,-1.5,-0.1875,0,0,"none","none","Kankakee"
"2393",9,2018-12-26,2.5625,2.9375,-4.5,-3.5,0.375,1,0,"none","none","Kankakee"
"2394",9,2018-12-27,5.8125,6.125,2.5,3,0.3125,0.5,0,"none","none","Kankakee"
"2395",9,2018-12-28,3.625,3.1875,-1,-1,-0.4375,0,0,"none","none","Kankakee"
"2396",9,2018-12-29,-2.4375,-1.6875,-3,-2.5,0.75,0.5,0,"none","none","Kankakee"
"2397",9,2018-12-30,-1.4375,-1.4375,-8,-7,0,1,0,"none","none","Kankakee"
"2398",9,2018-12-31,1.9375,2.1875,-0.5,0,0.25,0.5,0,"none","none","Kankakee"
"2399",9,2019-01-01,0.4375,0.6875,-1,-0.5,0.25,0.5,0,"none","none","Kankakee"
"2400",9,2019-01-02,-1.25,-0.6875,-2,-1.5,0.5625,0.5,0,"none","none","Kankakee"
"2401",9,2019-01-03,0.3125,-0.1875,-5.5,-5,-0.5,0.5,0,"none","none","Kankakee"
"2402",9,2019-01-04,4,2.6875,-2,-2,-1.3125,0,0,"none","none","Kankakee"
"2403",9,2019-01-05,4.8125,4.1875,-2.5,-2.5,-0.625,0,0,"none","none","Kankakee"
"2404",9,2019-01-06,2.875,3.3125,-1.5,-1.5,0.4375,0,0,"none","none","Kankakee"
"2405",9,2019-01-07,7.8125,7.375,5,4.5,-0.4375,-0.5,0,"none","none","Kankakee"
"2406",9,2019-01-08,6.0625,5.125,1,1,-0.9375,0,0,"none","none","Kankakee"
"2407",9,2019-01-09,-5.5,-4.75,-8,-7.5,0.75,0.5,0,"none","none","Kankakee"
"2408",9,2019-01-10,-5.25,-4.4375,-10,-8.5,0.8125,1.5,0,"none","none","Kankakee"
"2409",9,2019-01-11,-4.3125,-3.125,-9.5,-8,1.1875,1.5,0,"none","none","Kankakee"
"2410",9,2019-01-12,-1.8125,-1.5,-3,-2.5,0.3125,0.5,0,"none","none","Kankakee"
"2411",9,2019-01-13,-2.6875,-1.875,-7,-3.5,0.8125,3.5,98,"lesser",">100","Kankakee"
"2412",9,2019-01-14,-8.9375,-6.0625,-16.5,-10.5,2.875,6,87,"lesser",">100","Kankakee"
"2413",9,2019-01-15,-3.1875,-2.1875,-5,-3.5,1,1.5,112,"lesser",">200","Kankakee"
"2414",9,2019-01-16,0.4375,-0.1875,-1.5,-1,-0.625,0.5,107,"lesser",">200","Kankakee"
"2415",9,2019-01-17,-0.75,-0.75,-3,-2.5,0,0.5,35,"lesser",">100","Kankakee"
"2416",9,2019-01-18,-0.1875,-0.125,-1.5,-1,0.0625,0.5,49,"lesser",">100","Kankakee"
"2417",9,2019-01-19,-2.9375,-2.4375,-4,-3.5,0.5,0.5,60,"lesser",">100","Kankakee"
"2418",9,2019-01-20,-9.625,-7.0625,-14.5,-10.5,2.5625,4,107,"lesser",">200","Kankakee"
"2419",9,2019-01-21,-12.3125,-9.6875,-16.5,-12,2.625,4.5,102,"lesser",">200","Kankakee"
"2420",9,2019-01-22,-5.375,-4.6875,-11.5,-10.5,0.6875,1,85,"lesser",">100","Kankakee"
"2421",9,2019-01-23,-0.75,-1.25,-6.5,-5.5,-0.5,1,62,"lesser",">100","Kankakee"
"2422",9,2019-01-24,-8.125,-7.375,-12,-12,0.75,0,42,"lesser",">100","Kankakee"
"2423",9,2019-01-25,-13.9375,-11.6875,-19.5,-17.5,2.25,2,42,"lesser",">100","Kankakee"
"2424",9,2019-01-26,-12.375,-10.5625,-25,-17.5,1.8125,7.5,57,"lesser",">100","Kankakee"
