Location,Number_Avg,Type,Date,Time,AMPM,Avg_Value,Unit
New Berlin,1,Ambient,1-Jan-19,11:15,AM,-3.25,C
New Berlin,1,Ambient,1-Jan-19,2:15,PM,-2.5,C
New Berlin,1,Ambient,1-Jan-19,5:15,PM,-4.25,C
New Berlin,1,Ambient,1-Jan-19,8:15,PM,-4.75,C
New Berlin,1,Ambient,1-Jan-19,11:15,PM,-5,C
New Berlin,1,Ambient,2-Jan-19,2:15,AM,-4.75,C
New Berlin,1,Ambient,2-Jan-19,5:15,AM,-5.25,C
New Berlin,1,Ambient,2-Jan-19,8:15,AM,-4.25,C
New Berlin,1,Ambient,2-Jan-19,11:15,AM,-2.25,C
New Berlin,1,Ambient,2-Jan-19,2:15,PM,-2.25,C
New Berlin,1,Ambient,2-Jan-19,5:15,PM,-3.75,C
New Berlin,1,Ambient,2-Jan-19,8:15,PM,-3.75,C
New Berlin,1,Ambient,2-Jan-19,11:15,PM,-4.75,C
New Berlin,1,Ambient,3-Jan-19,2:15,AM,-5.25,C
New Berlin,1,Ambient,3-Jan-19,5:15,AM,-5.5,C
New Berlin,1,Ambient,3-Jan-19,8:15,AM,-3.75,C
New Berlin,1,Ambient,3-Jan-19,11:15,AM,4,C
New Berlin,1,Ambient,3-Jan-19,2:15,PM,7.75,C
New Berlin,1,Ambient,3-Jan-19,5:15,PM,2.25,C
New Berlin,1,Ambient,3-Jan-19,8:15,PM,2.25,C
New Berlin,1,Ambient,3-Jan-19,11:15,PM,2.25,C
New Berlin,1,Ambient,4-Jan-19,2:15,AM,2.25,C
New Berlin,1,Ambient,4-Jan-19,5:15,AM,1.5,C
New Berlin,1,Ambient,4-Jan-19,8:15,AM,2.5,C
New Berlin,1,Ambient,4-Jan-19,11:15,AM,10.75,C
New Berlin,1,Ambient,4-Jan-19,2:15,PM,16.25,C
New Berlin,1,Ambient,4-Jan-19,5:15,PM,6.25,C
New Berlin,1,Ambient,4-Jan-19,8:15,PM,2,C
New Berlin,1,Ambient,4-Jan-19,11:15,PM,0.25,C
New Berlin,1,Ambient,5-Jan-19,2:15,AM,-1.25,C
New Berlin,1,Ambient,5-Jan-19,5:15,AM,-1.75,C
New Berlin,1,Ambient,5-Jan-19,8:15,AM,2.25,C
New Berlin,1,Ambient,5-Jan-19,11:15,AM,13,C
New Berlin,1,Ambient,5-Jan-19,2:15,PM,21.5,C
New Berlin,1,Ambient,5-Jan-19,5:15,PM,9.25,C
New Berlin,1,Ambient,5-Jan-19,8:15,PM,5.25,C
New Berlin,1,Ambient,5-Jan-19,11:15,PM,2.5,C
New Berlin,1,Ambient,6-Jan-19,2:15,AM,0.75,C
New Berlin,1,Ambient,6-Jan-19,5:15,AM,-0.75,C
New Berlin,1,Ambient,6-Jan-19,8:15,AM,-0.25,C
New Berlin,1,Ambient,6-Jan-19,11:15,AM,5,C
New Berlin,1,Ambient,6-Jan-19,2:15,PM,2.75,C
New Berlin,1,Ambient,6-Jan-19,5:15,PM,1.25,C
New Berlin,1,Ambient,6-Jan-19,8:15,PM,2.75,C
New Berlin,1,Ambient,6-Jan-19,11:15,PM,2.75,C
New Berlin,1,Ambient,7-Jan-19,2:15,AM,2.25,C
New Berlin,1,Ambient,7-Jan-19,5:15,AM,3.25,C
New Berlin,1,Ambient,7-Jan-19,8:15,AM,3.75,C
New Berlin,1,Ambient,7-Jan-19,11:15,AM,5.25,C
New Berlin,1,Ambient,7-Jan-19,2:15,PM,9.25,C
New Berlin,1,Ambient,7-Jan-19,5:15,PM,8.25,C
New Berlin,1,Ambient,7-Jan-19,8:15,PM,4.75,C
New Berlin,1,Ambient,7-Jan-19,11:15,PM,3.75,C
New Berlin,1,Ambient,8-Jan-19,2:15,AM,2.75,C
New Berlin,1,Ambient,8-Jan-19,5:15,AM,2.25,C
New Berlin,1,Ambient,8-Jan-19,8:15,AM,2.75,C
New Berlin,1,Ambient,8-Jan-19,11:15,AM,8.25,C
New Berlin,1,Ambient,8-Jan-19,2:15,PM,11.75,C
New Berlin,1,Ambient,8-Jan-19,5:15,PM,3,C
New Berlin,1,Ambient,8-Jan-19,8:15,PM,-0.75,C
New Berlin,1,Ambient,8-Jan-19,11:15,PM,-4.25,C
New Berlin,1,Ambient,9-Jan-19,2:15,AM,-5.75,C
New Berlin,1,Ambient,9-Jan-19,5:15,AM,-7.25,C
New Berlin,1,Ambient,9-Jan-19,8:15,AM,-7.25,C
New Berlin,1,Ambient,9-Jan-19,11:15,AM,-5.75,C
New Berlin,1,Ambient,9-Jan-19,2:15,PM,-6,C
New Berlin,1,Ambient,9-Jan-19,5:15,PM,-7.25,C
New Berlin,1,Ambient,9-Jan-19,8:15,PM,-8.75,C
New Berlin,1,Ambient,9-Jan-19,11:15,PM,-9.75,C
New Berlin,1,Ambient,10-Jan-19,2:15,AM,-10.25,C
New Berlin,1,Ambient,10-Jan-19,5:15,AM,-10.25,C
New Berlin,1,Ambient,10-Jan-19,8:15,AM,-8.75,C
New Berlin,1,Ambient,10-Jan-19,11:15,AM,-0.75,C
New Berlin,1,Ambient,10-Jan-19,2:15,PM,4.75,C
New Berlin,1,Ambient,10-Jan-19,5:15,PM,-3.5,C
New Berlin,1,Ambient,10-Jan-19,8:15,PM,-4.75,C
New Berlin,1,Ambient,10-Jan-19,11:15,PM,-5.75,C
New Berlin,1,Ambient,11-Jan-19,2:15,AM,-5.75,C
New Berlin,1,Ambient,11-Jan-19,5:15,AM,-6.25,C
New Berlin,1,Ambient,11-Jan-19,8:15,AM,-5.25,C
New Berlin,1,Ambient,11-Jan-19,11:15,AM,0.5,C
New Berlin,1,Ambient,11-Jan-19,2:15,PM,-0.75,C
New Berlin,1,Ambient,11-Jan-19,5:15,PM,-1.25,C
New Berlin,1,Ambient,11-Jan-19,8:15,PM,-1.75,C
New Berlin,1,Ambient,11-Jan-19,11:15,PM,-1.75,C
New Berlin,1,Ambient,12-Jan-19,2:15,AM,-1.25,C
New Berlin,1,Ambient,12-Jan-19,5:15,AM,-0.75,C
New Berlin,1,Ambient,12-Jan-19,8:15,AM,-0.25,C
New Berlin,1,Ambient,12-Jan-19,11:15,AM,0.25,C
New Berlin,1,Ambient,12-Jan-19,2:15,PM,0,C
New Berlin,1,Ambient,12-Jan-19,5:15,PM,-0.25,C
New Berlin,1,Ambient,12-Jan-19,8:15,PM,-0.25,C
New Berlin,1,Ambient,12-Jan-19,11:15,PM,-0.25,C
New Berlin,1,Ambient,13-Jan-19,2:15,AM,-0.75,C
New Berlin,1,Ambient,13-Jan-19,5:15,AM,-1.25,C
New Berlin,1,Ambient,13-Jan-19,8:15,AM,-1.25,C
New Berlin,1,Ambient,13-Jan-19,11:15,AM,0.25,C
New Berlin,1,Ambient,13-Jan-19,2:15,PM,-0.25,C
New Berlin,1,Ambient,13-Jan-19,5:15,PM,-1.25,C
New Berlin,1,Ambient,13-Jan-19,8:15,PM,-3.5,C
New Berlin,1,Ambient,13-Jan-19,11:15,PM,-3.25,C
New Berlin,1,Ambient,14-Jan-19,2:15,AM,-3.25,C
New Berlin,1,Ambient,14-Jan-19,5:15,AM,-2.75,C
New Berlin,1,Ambient,14-Jan-19,8:15,AM,-3.25,C
New Berlin,1,Ambient,14-Jan-19,11:15,AM,-1.25,C
New Berlin,1,Ambient,14-Jan-19,2:15,PM,2.75,C
New Berlin,1,Ambient,14-Jan-19,5:15,PM,-1.75,C
New Berlin,1,Ambient,14-Jan-19,8:15,PM,-2.25,C
New Berlin,1,Ambient,14-Jan-19,11:15,PM,-3.25,C
New Berlin,1,Ambient,15-Jan-19,2:15,AM,-3.25,C
New Berlin,1,Ambient,15-Jan-19,5:15,AM,-2.75,C
New Berlin,1,Ambient,15-Jan-19,8:15,AM,-2.25,C
New Berlin,1,Ambient,15-Jan-19,11:15,AM,-1.5,C
New Berlin,1,Ambient,15-Jan-19,2:15,PM,-1.75,C
New Berlin,1,Ambient,15-Jan-19,5:15,PM,-1.25,C
New Berlin,1,Ambient,15-Jan-19,8:15,PM,-0.75,C
New Berlin,1,Ambient,15-Jan-19,11:15,PM,-0.25,C
New Berlin,1,Ambient,16-Jan-19,2:15,AM,0.25,C
New Berlin,1,Ambient,16-Jan-19,5:15,AM,-1.5,C
New Berlin,1,Ambient,16-Jan-19,8:15,AM,-1.75,C
New Berlin,1,Ambient,16-Jan-19,11:15,AM,3.25,C
New Berlin,1,Ambient,16-Jan-19,2:15,PM,9.5,C
New Berlin,1,Ambient,16-Jan-19,5:15,PM,-1,C
New Berlin,1,Ambient,16-Jan-19,8:15,PM,-2.25,C
New Berlin,1,Ambient,16-Jan-19,11:15,PM,-3.75,C
New Berlin,1,Ambient,17-Jan-19,2:15,AM,-3.25,C
New Berlin,1,Ambient,17-Jan-19,5:15,AM,-3.25,C
New Berlin,1,Ambient,17-Jan-19,8:15,AM,-2.25,C
New Berlin,1,Ambient,17-Jan-19,11:15,AM,4,C
New Berlin,1,Ambient,17-Jan-19,2:15,PM,2.25,C
New Berlin,1,Ambient,17-Jan-19,5:15,PM,0.75,C
New Berlin,1,Ambient,17-Jan-19,8:15,PM,-0.25,C
New Berlin,1,Ambient,17-Jan-19,11:15,PM,-1,C
New Berlin,1,Ambient,18-Jan-19,2:15,AM,-2.25,C
New Berlin,1,Ambient,18-Jan-19,5:15,AM,-3.25,C
New Berlin,1,Ambient,18-Jan-19,8:15,AM,-3,C
New Berlin,1,Ambient,18-Jan-19,11:15,AM,-1.25,C
New Berlin,1,Ambient,18-Jan-19,2:15,PM,-1.75,C
New Berlin,1,Ambient,18-Jan-19,5:15,PM,-4.5,C
New Berlin,1,Ambient,18-Jan-19,8:15,PM,-4.25,C
New Berlin,1,Ambient,18-Jan-19,11:15,PM,-4.25,C
New Berlin,1,Ambient,19-Jan-19,2:15,AM,-4.25,C
New Berlin,1,Ambient,19-Jan-19,5:15,AM,-6.75,C
New Berlin,1,Ambient,19-Jan-19,8:15,AM,-7.25,C
New Berlin,1,Ambient,19-Jan-19,11:15,AM,-4.75,C
New Berlin,1,Ambient,19-Jan-19,2:15,PM,-4.75,C
New Berlin,1,Ambient,19-Jan-19,5:15,PM,-7.25,C
New Berlin,1,Ambient,19-Jan-19,8:15,PM,-11.75,C
New Berlin,1,Ambient,19-Jan-19,11:15,PM,-12.25,C
New Berlin,1,Ambient,20-Jan-19,2:15,AM,-13.75,C
New Berlin,1,Ambient,20-Jan-19,5:15,AM,-14.75,C
New Berlin,1,Ambient,20-Jan-19,8:15,AM,-13,C
New Berlin,1,Ambient,20-Jan-19,11:15,AM,-1.25,C
New Berlin,1,Ambient,20-Jan-19,2:15,PM,4,C
New Berlin,1,Ambient,20-Jan-19,5:15,PM,-10,C
New Berlin,1,Ambient,20-Jan-19,8:15,PM,-14.75,C
New Berlin,1,Ambient,20-Jan-19,11:15,PM,-15.25,C
New Berlin,1,Ambient,21-Jan-19,2:15,AM,-16.75,C
New Berlin,1,Ambient,21-Jan-19,5:15,AM,-18,C
New Berlin,1,Ambient,21-Jan-19,8:15,AM,-16.75,C
New Berlin,1,Ambient,21-Jan-19,11:15,AM,-6.25,C
New Berlin,1,Ambient,21-Jan-19,2:15,PM,-7.75,C
New Berlin,1,Ambient,21-Jan-19,5:15,PM,-9.25,C
New Berlin,1,Ambient,21-Jan-19,8:15,PM,-8.75,C
New Berlin,1,Ambient,21-Jan-19,11:15,PM,-7.25,C
New Berlin,1,Ambient,22-Jan-19,2:15,AM,-6.75,C
New Berlin,1,Ambient,22-Jan-19,5:15,AM,-7.25,C
New Berlin,1,Ambient,22-Jan-19,8:15,AM,-6.5,C
New Berlin,1,Ambient,22-Jan-19,11:15,AM,-5.75,C
New Berlin,1,Ambient,22-Jan-19,2:15,PM,-4.25,C
New Berlin,1,Ambient,22-Jan-19,5:15,PM,-3.25,C
New Berlin,1,Ambient,22-Jan-19,8:15,PM,-3.25,C
New Berlin,1,Ambient,22-Jan-19,11:15,PM,-3.25,C
New Berlin,1,Ambient,23-Jan-19,2:15,AM,-4.25,C
New Berlin,1,Ambient,23-Jan-19,5:15,AM,-5,C
New Berlin,1,Ambient,23-Jan-19,8:15,AM,-5.25,C
New Berlin,1,Ambient,23-Jan-19,11:15,AM,-2.5,C
New Berlin,1,Ambient,23-Jan-19,2:15,PM,1.5,C
New Berlin,1,Ambient,23-Jan-19,5:15,PM,-5.25,C
New Berlin,1,Ambient,23-Jan-19,8:15,PM,-5.75,C
New Berlin,1,Ambient,23-Jan-19,11:15,PM,-9.5,C
New Berlin,1,Ambient,24-Jan-19,2:15,AM,-11,C
New Berlin,1,Ambient,24-Jan-19,5:15,AM,-13,C
New Berlin,1,Ambient,24-Jan-19,8:15,AM,-11.25,C
New Berlin,1,Ambient,24-Jan-19,11:15,AM,-8.5,C
New Berlin,1,Ambient,24-Jan-19,2:15,PM,-2.5,C
New Berlin,1,Ambient,24-Jan-19,5:15,PM,-6.75,C
New Berlin,1,Ambient,24-Jan-19,8:15,PM,-11.5,C
New Berlin,1,Ambient,24-Jan-19,11:15,PM,-16.25,C
New Berlin,1,Ambient,25-Jan-19,2:15,AM,-18.25,C
New Berlin,1,Ambient,25-Jan-19,5:15,AM,-20,C
New Berlin,1,Ambient,25-Jan-19,8:15,AM,-20.25,C
New Berlin,1,Ambient,25-Jan-19,11:15,AM,-13.5,C
New Berlin,1,Ambient,25-Jan-19,2:15,PM,-13,C
New Berlin,1,Ambient,25-Jan-19,5:15,PM,-16.5,C
New Berlin,1,Ambient,25-Jan-19,8:15,PM,-19.5,C
New Berlin,1,Ambient,25-Jan-19,11:15,PM,-21.25,C
New Berlin,1,Ambient,26-Jan-19,2:15,AM,-23.25,C
New Berlin,1,Ambient,26-Jan-19,5:15,AM,-24.25,C
New Berlin,1,Ambient,26-Jan-19,8:15,AM,-21.75,C
New Berlin,1,Ambient,26-Jan-19,11:15,AM,-12.25,C
New Berlin,1,Ambient,26-Jan-19,2:15,PM,-10.25,C
New Berlin,1,Ambient,26-Jan-19,5:15,PM,-14,C
New Berlin,1,Ambient,26-Jan-19,8:15,PM,-14.5,C
New Berlin,1,Ambient,26-Jan-19,11:15,PM,-16,C
New Berlin,1,Ambient,27-Jan-19,2:15,AM,-17.75,C
New Berlin,1,Ambient,27-Jan-19,5:15,AM,-19.25,C
New Berlin,1,Ambient,27-Jan-19,8:15,AM,-17.5,C
New Berlin,1,Ambient,27-Jan-19,11:15,AM,-6.25,C
New Berlin,1,Ambient,27-Jan-19,2:15,PM,-4,C
New Berlin,1,Ambient,27-Jan-19,5:15,PM,-13.75,C
New Berlin,1,Ambient,27-Jan-19,8:15,PM,-15.5,C
New Berlin,1,Ambient,27-Jan-19,11:15,PM,-13.75,C
New Berlin,1,Ambient,28-Jan-19,2:15,AM,-9.25,C
New Berlin,1,Ambient,28-Jan-19,5:15,AM,-6.75,C
New Berlin,1,Ambient,28-Jan-19,8:15,AM,-4,C
New Berlin,1,Ambient,28-Jan-19,11:15,AM,-4,C
New Berlin,1,Ambient,28-Jan-19,2:15,PM,-6.25,C
New Berlin,1,Ambient,28-Jan-19,5:15,PM,-11.75,C
New Berlin,1,Ambient,28-Jan-19,8:15,PM,-14.75,C
New Berlin,1,Ambient,28-Jan-19,11:15,PM,-15.25,C
New Berlin,1,Ambient,29-Jan-19,2:15,AM,-15.75,C
New Berlin,1,Ambient,29-Jan-19,5:15,AM,-15,C
New Berlin,1,Ambient,29-Jan-19,8:15,AM,-15.25,C
New Berlin,1,Ambient,29-Jan-19,11:15,AM,-8.5,C
New Berlin,1,Ambient,29-Jan-19,2:15,PM,-7,C
New Berlin,1,Ambient,29-Jan-19,5:15,PM,-17.25,C
New Berlin,1,Ambient,29-Jan-19,8:15,PM,-20.25,C
New Berlin,1,Ambient,29-Jan-19,11:15,PM,-24,C
New Berlin,1,Ambient,30-Jan-19,2:15,AM,-26.25,C
New Berlin,1,Ambient,30-Jan-19,5:15,AM,-28.5,C
New Berlin,1,Ambient,30-Jan-19,8:15,AM,-27.5,C
New Berlin,1,Ambient,30-Jan-19,11:15,AM,-20.25,C
New Berlin,1,Ambient,30-Jan-19,2:15,PM,-16,C
New Berlin,1,Ambient,30-Jan-19,5:15,PM,-24,C
New Berlin,1,Ambient,30-Jan-19,8:15,PM,-25.75,C
New Berlin,1,Ambient,30-Jan-19,11:15,PM,-27,C
New Berlin,1,Ambient,31-Jan-19,2:15,AM,-28.25,C
New Berlin,1,Ambient,31-Jan-19,5:15,AM,-29.75,C
New Berlin,1,Ambient,31-Jan-19,8:15,AM,-27,C
New Berlin,1,Ambient,31-Jan-19,11:15,AM,-16.25,C
New Berlin,1,Ambient,31-Jan-19,2:15,PM,-17.25,C
New Berlin,1,Ambient,31-Jan-19,5:15,PM,-19.75,C
New Berlin,1,Ambient,31-Jan-19,8:15,PM,-21,C
New Berlin,1,Ambient,31-Jan-19,11:15,PM,-19.75,C
New Berlin,1,Ambient,1-Feb-19,2:15,AM,-18.25,C
New Berlin,1,Ambient,1-Feb-19,5:15,AM,-17,C
New Berlin,1,Ambient,1-Feb-19,8:15,AM,-14.25,C
New Berlin,1,Ambient,1-Feb-19,11:15,AM,-8.25,C
New Berlin,1,Ambient,1-Feb-19,2:15,PM,-3.25,C
New Berlin,1,Ambient,1-Feb-19,5:15,PM,-7.5,C
New Berlin,1,Ambient,1-Feb-19,8:15,PM,-9.75,C
New Berlin,1,Ambient,1-Feb-19,11:15,PM,-10.25,C
New Berlin,1,Ambient,2-Feb-19,2:15,AM,-10.25,C
New Berlin,1,Ambient,2-Feb-19,5:15,AM,-3.75,C
New Berlin,1,Ambient,2-Feb-19,8:15,AM,-0.75,C
New Berlin,1,Ambient,2-Feb-19,11:15,AM,2.25,C
New Berlin,1,Ambient,2-Feb-19,2:15,PM,4.25,C
New Berlin,1,Ambient,2-Feb-19,5:15,PM,3.25,C
New Berlin,1,Ambient,2-Feb-19,8:15,PM,3.25,C
New Berlin,1,Ambient,2-Feb-19,11:15,PM,4.25,C
New Berlin,1,Ambient,3-Feb-19,2:15,AM,4.75,C
New Berlin,1,Ambient,3-Feb-19,5:15,AM,6.25,C
New Berlin,1,Ambient,3-Feb-19,8:15,AM,5.75,C
New Berlin,1,Ambient,3-Feb-19,11:15,AM,7.25,C
New Berlin,1,Ambient,3-Feb-19,2:15,PM,6.25,C
New Berlin,1,Ambient,3-Feb-19,5:15,PM,5.75,C
New Berlin,1,Ambient,3-Feb-19,8:15,PM,4.75,C
New Berlin,1,Ambient,3-Feb-19,11:15,PM,5.75,C
New Berlin,1,Ambient,4-Feb-19,2:15,AM,6.25,C
New Berlin,1,Ambient,4-Feb-19,5:15,AM,6.75,C
New Berlin,1,Ambient,4-Feb-19,8:15,AM,7.75,C
New Berlin,1,Ambient,4-Feb-19,11:15,AM,8.25,C
New Berlin,1,Ambient,4-Feb-19,2:15,PM,7.75,C
New Berlin,1,Ambient,4-Feb-19,5:15,PM,4,C
New Berlin,1,Ambient,4-Feb-19,8:15,PM,1.25,C
New Berlin,1,Ambient,4-Feb-19,11:15,PM,-1.25,C
New Berlin,1,Ambient,5-Feb-19,2:15,AM,-3.5,C
New Berlin,1,Ambient,5-Feb-19,5:15,AM,-3.75,C
New Berlin,1,Ambient,5-Feb-19,8:15,AM,-3.5,C
New Berlin,1,Ambient,5-Feb-19,11:15,AM,-1.5,C
New Berlin,1,Ambient,5-Feb-19,2:15,PM,-1.75,C
New Berlin,1,Ambient,5-Feb-19,5:15,PM,-2.75,C
New Berlin,1,Ambient,5-Feb-19,8:15,PM,-2.25,C
New Berlin,1,Ambient,5-Feb-19,11:15,PM,-0.25,C
New Berlin,1,Ambient,6-Feb-19,2:15,AM,0.25,C
New Berlin,1,Ambient,6-Feb-19,5:15,AM,0.25,C
New Berlin,1,Ambient,6-Feb-19,8:15,AM,0.5,C
New Berlin,1,Ambient,6-Feb-19,11:15,AM,1.25,C
New Berlin,1,Ambient,6-Feb-19,2:15,PM,1.25,C
New Berlin,1,Ambient,6-Feb-19,5:15,PM,-0.25,C
New Berlin,1,Ambient,6-Feb-19,8:15,PM,-1,C
New Berlin,1,Ambient,6-Feb-19,11:15,PM,-1.25,C
New Berlin,1,Ambient,7-Feb-19,2:15,AM,-1.25,C
New Berlin,1,Ambient,7-Feb-19,5:15,AM,-0.75,C
New Berlin,1,Ambient,7-Feb-19,8:15,AM,0.75,C
New Berlin,1,Ambient,7-Feb-19,11:15,AM,1.25,C
New Berlin,1,Ambient,7-Feb-19,2:15,PM,1.75,C
New Berlin,1,Ambient,7-Feb-19,5:15,PM,-0.5,C
New Berlin,1,Ambient,7-Feb-19,8:15,PM,-7.75,C
New Berlin,1,Ambient,7-Feb-19,11:15,PM,-11.75,C
New Berlin,1,Ambient,8-Feb-19,2:15,AM,-12.25,C
New Berlin,1,Ambient,8-Feb-19,5:15,AM,-13.5,C
New Berlin,1,Ambient,8-Feb-19,8:15,AM,-14.5,C
New Berlin,1,Ambient,8-Feb-19,11:15,AM,-6.75,C
New Berlin,1,Ambient,8-Feb-19,2:15,PM,-3,C
New Berlin,1,Ambient,8-Feb-19,5:15,PM,-10.75,C
New Berlin,1,Ambient,8-Feb-19,8:15,PM,-12.75,C
New Berlin,1,Ambient,8-Feb-19,11:15,PM,-14,C
New Berlin,1,Ambient,9-Feb-19,2:15,AM,-15.25,C
New Berlin,1,Ambient,9-Feb-19,5:15,AM,-16.25,C
New Berlin,1,Ambient,9-Feb-19,8:15,AM,-12.5,C
New Berlin,1,Ambient,9-Feb-19,11:15,AM,-3.75,C
New Berlin,1,Ambient,9-Feb-19,2:15,PM,0.25,C
New Berlin,1,Ambient,9-Feb-19,5:15,PM,-6.25,C
New Berlin,1,Ambient,9-Feb-19,8:15,PM,-7.25,C
New Berlin,1,Ambient,9-Feb-19,11:15,PM,-7.75,C
New Berlin,1,Ambient,10-Feb-19,2:15,AM,-6.25,C
New Berlin,1,Ambient,10-Feb-19,5:15,AM,-5.5,C
New Berlin,1,Ambient,10-Feb-19,8:15,AM,-4.25,C
New Berlin,1,Ambient,10-Feb-19,11:15,AM,-2.25,C
New Berlin,1,Ambient,10-Feb-19,2:15,PM,-2.25,C
New Berlin,1,Ambient,10-Feb-19,5:15,PM,-2.75,C
New Berlin,1,Ambient,10-Feb-19,8:15,PM,-2.75,C
New Berlin,1,Ambient,10-Feb-19,11:15,PM,-2.25,C
New Berlin,1,Ambient,11-Feb-19,2:15,AM,-2.25,C
New Berlin,1,Ambient,11-Feb-19,5:15,AM,-2.5,C
New Berlin,1,Ambient,11-Feb-19,8:15,AM,-2.25,C
New Berlin,1,Ambient,11-Feb-19,11:15,AM,-1.75,C
New Berlin,1,Ambient,11-Feb-19,2:15,PM,-1.25,C
New Berlin,1,Ambient,11-Feb-19,5:15,PM,-1.25,C
New Berlin,1,Ambient,11-Feb-19,8:15,PM,-1.25,C
New Berlin,1,Ambient,11-Feb-19,11:15,PM,-1.75,C
New Berlin,1,Ambient,12-Feb-19,2:15,AM,-1.75,C
New Berlin,1,Ambient,12-Feb-19,5:15,AM,-1.25,C
New Berlin,1,Ambient,12-Feb-19,8:15,AM,-0.75,C
New Berlin,1,Ambient,12-Feb-19,11:15,AM,3.75,C
New Berlin,1,Ambient,12-Feb-19,2:15,PM,1.25,C
New Berlin,1,Ambient,12-Feb-19,5:15,PM,-1.75,C
New Berlin,1,Ambient,12-Feb-19,8:15,PM,-4,C
New Berlin,1,Ambient,12-Feb-19,11:15,PM,-5.25,C
New Berlin,1,Ambient,13-Feb-19,2:15,AM,-5.25,C
New Berlin,1,Ambient,13-Feb-19,5:15,AM,-6.75,C
New Berlin,1,Ambient,13-Feb-19,8:15,AM,-6.25,C
New Berlin,1,Ambient,13-Feb-19,11:15,AM,3,C
New Berlin,1,Ambient,13-Feb-19,2:15,PM,3.75,C
New Berlin,1,Ambient,13-Feb-19,5:15,PM,-3.25,C
New Berlin,1,Ambient,13-Feb-19,8:15,PM,-6.5,C
New Berlin,1,Ambient,13-Feb-19,11:15,PM,-6.25,C
New Berlin,1,Ambient,14-Feb-19,2:15,AM,-6.25,C
New Berlin,1,Ambient,14-Feb-19,5:15,AM,-3.75,C
New Berlin,1,Ambient,14-Feb-19,8:15,AM,-0.75,C
New Berlin,1,Ambient,14-Feb-19,11:15,AM,9.25,C
New Berlin,1,Ambient,14-Feb-19,2:15,PM,7,C
New Berlin,1,Ambient,14-Feb-19,5:15,PM,4.75,C
New Berlin,1,Ambient,14-Feb-19,8:15,PM,2.75,C
New Berlin,1,Ambient,14-Feb-19,11:15,PM,-1.75,C
New Berlin,1,Ambient,15-Feb-19,2:15,AM,-7.25,C
New Berlin,1,Ambient,15-Feb-19,5:15,AM,-11.75,C
New Berlin,1,Ambient,15-Feb-19,8:15,AM,-11,C
New Berlin,1,Ambient,15-Feb-19,11:15,AM,-1.75,C
New Berlin,1,Ambient,15-Feb-19,2:15,PM,4.75,C
New Berlin,1,Ambient,15-Feb-19,5:15,PM,-6.5,C
New Berlin,1,Ambient,15-Feb-19,8:15,PM,-9.25,C
New Berlin,1,Ambient,15-Feb-19,11:15,PM,-11,C
New Berlin,1,Ambient,16-Feb-19,2:15,AM,-12.75,C
New Berlin,1,Ambient,16-Feb-19,5:15,AM,-13.75,C
New Berlin,1,Ambient,16-Feb-19,8:15,AM,-8.5,C
New Berlin,1,Ambient,16-Feb-19,11:15,AM,8.75,C
New Berlin,1,Ambient,16-Feb-19,2:15,PM,2.25,C
New Berlin,1,Ambient,16-Feb-19,5:15,PM,-2,C
New Berlin,1,Ambient,16-Feb-19,8:15,PM,-2.75,C
New Berlin,1,Ambient,16-Feb-19,11:15,PM,-2.75,C
New Berlin,1,Ambient,17-Feb-19,2:15,AM,-3.25,C
New Berlin,1,Ambient,17-Feb-19,5:15,AM,-3.25,C
New Berlin,1,Ambient,17-Feb-19,8:15,AM,-3.25,C
New Berlin,1,Ambient,17-Feb-19,11:15,AM,-1.75,C
New Berlin,1,Ambient,17-Feb-19,2:15,PM,-1.25,C
New Berlin,1,Ambient,17-Feb-19,5:15,PM,-2.75,C
New Berlin,1,Ambient,17-Feb-19,8:15,PM,-3.75,C
New Berlin,1,Ambient,17-Feb-19,11:15,PM,-4.25,C
New Berlin,1,Ambient,18-Feb-19,2:15,AM,-4.5,C
New Berlin,1,Ambient,18-Feb-19,5:15,AM,-6,C
New Berlin,1,Ambient,18-Feb-19,8:15,AM,-4.25,C
New Berlin,1,Ambient,18-Feb-19,11:15,AM,8,C
New Berlin,1,Ambient,18-Feb-19,2:15,PM,9.75,C
New Berlin,1,Ambient,18-Feb-19,5:15,PM,-1.5,C
New Berlin,1,Ambient,18-Feb-19,8:15,PM,-7,C
New Berlin,1,Ambient,18-Feb-19,11:15,PM,-10.75,C
New Berlin,1,Ambient,19-Feb-19,2:15,AM,-13.25,C
New Berlin,1,Ambient,19-Feb-19,5:15,AM,-14.75,C
New Berlin,1,Ambient,19-Feb-19,8:15,AM,-11.25,C
New Berlin,1,Ambient,19-Feb-19,11:15,AM,2.75,C
New Berlin,1,Ambient,19-Feb-19,2:15,PM,4.75,C
New Berlin,1,Ambient,19-Feb-19,5:15,PM,-2,C
New Berlin,1,Ambient,19-Feb-19,8:15,PM,-3.25,C
New Berlin,1,Ambient,19-Feb-19,11:15,PM,-2.75,C
New Berlin,1,Ambient,20-Feb-19,2:15,AM,-1.75,C
New Berlin,1,Ambient,20-Feb-19,5:15,AM,-1.75,C
New Berlin,1,Ambient,20-Feb-19,8:15,AM,-1.25,C
New Berlin,1,Ambient,20-Feb-19,11:15,AM,-0.25,C
New Berlin,1,Ambient,20-Feb-19,2:15,PM,0.25,C
New Berlin,1,Ambient,20-Feb-19,5:15,PM,1.25,C
New Berlin,1,Ambient,20-Feb-19,8:15,PM,1.25,C
